,MOF ID,name,topology,First nodular symmetry code,First nodular character,First nodular ID,Second nodular symmetry code,Second nodular character,Second nodular ID,Connecting building block ID,VF,VSA,GSA,PLD,LCD,LCD/PLD,UCV,GPV,density,bulk,shear
277,1201,csq_sym_5_on_12_sym_8_mc_7_L_12,csq,5,organic,12,8,metallic,7,12,0.81,1465,3043,23.2,24.7,1.064655,18885.78,1.598339,0.506776,1.980136,3.506223
278,1202,csq_sym_5_on_12_sym_8_mc_7_L_13,csq,5,organic,12,8,metallic,7,13,0.84,1496,3033,22.8,24.5,1.074561,18757.84,1.619655,0.518629,3.605444,4.318161
279,1205,csq_sym_5_on_12_sym_8_mc_7_L_16,csq,5,organic,12,8,metallic,7,16,0.9,1629,4965,27.2,28.9,1.0625,24305.03,2.587835,0.347781,4.373628,2.690859
280,1210,csq_sym_5_on_12_sym_8_mc_7_L_20,csq,5,organic,12,8,metallic,7,20,0.89,1459,4871,28.2,30.2,1.070922,33543.04,2.835551,0.313872,1.406954,1.682203
281,1214,csq_sym_5_on_12_sym_8_mc_7_L_24,csq,5,organic,12,8,metallic,7,24,0.9,1395,5267,31.3,34,1.086262,45780.03,3.269066,0.275308,0.847422,1.25467
282,1216,csq_sym_5_on_12_sym_8_mc_7_L_26,csq,5,organic,12,8,metallic,7,26,0.91,1336,4859,32.2,35.3,1.096273,45241.34,3.186855,0.285548,1.894877,1.369144
283,1217,csq_sym_5_on_12_sym_8_mc_7_L_27,csq,5,organic,12,8,metallic,7,27,0.93,1357,6131,30.5,32.5,1.065574,40370.09,3.989738,0.233098,1.721417,1.247669
284,1231,csq_sym_5_on_12_sym_8_mc_7_L_3,csq,5,organic,12,8,metallic,7,3,0.82,1282,2347,20.6,22.2,1.07767,12852.04,1.406002,0.583214,12.03429,6.551498
285,1225,csq_sym_5_on_12_sym_8_mc_7_L_34,csq,5,organic,12,8,metallic,7,34,0.93,1302,6374,34.5,36.9,1.069565,53884.18,4.363063,0.213153,0.83353,0.701113
286,1228,csq_sym_5_on_12_sym_8_mc_7_L_37,csq,5,organic,12,8,metallic,7,37,0.93,1304,6461,34.3,36.5,1.06414,54525.09,4.414969,0.210647,1.053148,0.908572
287,1233,csq_sym_5_on_12_sym_8_mc_7_L_41,csq,5,organic,12,8,metallic,7,41,0.93,1150,6301,37.7,40.8,1.082228,71694.02,4.916733,0.18915,0.801072,0.639349
288,1235,csq_sym_5_on_12_sym_8_mc_7_L_43,csq,5,organic,12,8,metallic,7,43,0.93,1064,6375,40.6,44.4,1.093596,90812.73,5.401261,0.172182,0.310828,0.546679
289,1237,csq_sym_5_on_12_sym_8_mc_7_L_45,csq,5,organic,12,8,metallic,7,45,0.94,1010,5638,40.6,44.4,1.093596,87248.6,5.091236,0.184631,0.520769,0.691942
290,1238,csq_sym_5_on_12_sym_8_mc_7_L_46,csq,5,organic,12,8,metallic,7,46,0.95,955,7003,43.3,47,1.08545,102988.3,6.739022,0.14097,0.195116,0.422737
291,1267,csq_sym_5_on_13_sym_8_mc_8_L_12,csq,5,organic,13,8,metallic,8,12,0.89,1274,4571,37.3,38.9,1.042895,36689.95,3.033102,0.293429,5.840815,2.877311
292,1268,csq_sym_5_on_13_sym_8_mc_8_L_13,csq,5,organic,13,8,metallic,8,13,0.89,1350,4697,36.3,38.1,1.049587,36128.16,2.943599,0.302351,7.027602,2.967746
293,1271,csq_sym_5_on_13_sym_8_mc_8_L_16,csq,5,organic,13,8,metallic,8,16,0.92,1300,6313,39.5,41.1,1.040506,44240.64,4.218693,0.218077,5.901978,2.002612
294,1276,csq_sym_5_on_13_sym_8_mc_8_L_20,csq,5,organic,13,8,metallic,8,20,0.92,1151,6038,45.4,47.3,1.04185,58671.41,4.604328,0.199812,4.052376,1.822037
295,1280,csq_sym_5_on_13_sym_8_mc_8_L_24,csq,5,organic,13,8,metallic,8,24,0.93,1048,6099,50.9,52.5,1.031434,77184.18,5.20207,0.178775,3.267771,1.474428
296,1282,csq_sym_5_on_13_sym_8_mc_8_L_26,csq,5,organic,13,8,metallic,8,26,0.93,1034,5678,49.1,51.4,1.046843,74533.05,4.91128,0.18936,3.830186,1.627027
297,1297,csq_sym_5_on_13_sym_8_mc_8_L_3,csq,5,organic,13,8,metallic,8,3,0.88,1565,5026,31.4,32.7,1.041401,26172.72,2.650251,0.332044,9.812391,3.307703
298,1291,csq_sym_5_on_13_sym_8_mc_8_L_34,csq,5,organic,13,8,metallic,8,34,0.94,1025,7472,53,55.1,1.039623,88483.73,6.559207,0.14331,2.732383,0.951993
299,1294,csq_sym_5_on_13_sym_8_mc_8_L_37,csq,5,organic,13,8,metallic,8,37,0.95,978,7197,53.1,55,1.035782,89325.37,6.692073,0.141959,3.054933,1.070219
300,1299,csq_sym_5_on_13_sym_8_mc_8_L_41,csq,5,organic,13,8,metallic,8,41,0.95,872,6833,59.4,61.4,1.03367,111409.8,7.172626,0.132448,2.380322,1.041268
301,1303,csq_sym_5_on_13_sym_8_mc_8_L_45,csq,5,organic,13,8,metallic,8,45,0.95,790,6287,62.4,65,1.041667,133441.5,7.326064,0.129674,2.600083,1.069396
302,1304,csq_sym_5_on_13_sym_8_mc_8_L_46,csq,5,organic,13,8,metallic,8,46,0.96,729,7456,67.6,69.5,1.028107,155203.1,9.482043,0.101244,1.406052,0.714225
303,1315,csq_sym_5_on_13_sym_8_mc_9_L_12,csq,5,organic,13,8,metallic,9,12,0.86,1331,3601,36.3,37.6,1.035813,32806.91,2.327728,0.369459,8.426004,3.745161
304,1316,csq_sym_5_on_13_sym_8_mc_9_L_13,csq,5,organic,13,8,metallic,9,13,0.86,1350,3511,35.6,37,1.039326,31922.15,2.235898,0.384633,9.596591,4.034311
305,1319,csq_sym_5_on_13_sym_8_mc_9_L_16,csq,5,organic,13,8,metallic,9,16,0.9,1356,4827,39.1,40.5,1.035806,39163.03,3.20344,0.280948,7.47597,2.872311
306,1324,csq_sym_5_on_13_sym_8_mc_9_L_20,csq,5,organic,13,8,metallic,9,20,0.9,1188,4830,44.5,46.1,1.035955,53186.83,3.660158,0.245891,5.735885,2.343731
307,1328,csq_sym_5_on_13_sym_8_mc_9_L_24,csq,5,organic,13,8,metallic,9,24,0.92,1062,4973,49.9,51.2,1.026052,70983.37,4.309537,0.21348,4.46138,1.9344
308,1330,csq_sym_5_on_13_sym_8_mc_9_L_26,csq,5,organic,13,8,metallic,9,26,0.92,1059,4669,48.4,50.3,1.039256,68191.75,4.05574,0.226839,5.061866,2.673937
