,MOF ID,name,topology,First nodular symmetry code,First nodular character,First nodular ID,Second nodular symmetry code,Second nodular character,Second nodular ID,Connecting building block ID,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,bulk,shear
13,50,bcs_sym_16_mc_14_L_12,bcs,16,metaliic,14,16,metallic,14,12,8.22574,7.39441,8.18001,33147.9,2035.21,1845.62,0.4686,0.424945363,0.4686,0.0,0.424947,0.0,15533.1,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,416.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,124.0,0.0,6.48,6.22,17.74,118.7144,219.096,337.3204,385.387,548.0,1008.0,1456.0,1420.0,16.0,32.0,48.0,58.0,80.0,192.0,256.0,250.0,7.4224,16.2624,23.0448,24.6794,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.92256,5.522086
14,51,bcs_sym_16_mc_14_L_13,bcs,16,metaliic,14,16,metallic,14,13,8.0499,7.20049,7.99614,32495.6,2189.6,1929.92,0.4983,0.4392011,0.4983,0.0,0.439202,0.0,16192.6,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,416.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,124.0,0.0,6.48,6.22,17.74,110.3108,195.1684,278.5088,279.309,596.0,1060.0,1508.0,1500.0,12.0,24.0,32.0,30.0,56.0,124.0,140.0,114.0,6.7532,13.7384,18.1184,16.8158,11.8336,8.772,20.6056,20.9152,64.0,48.0,112.0,112.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0.0,0.89,0.89,0.8,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-0.04,-0.04,-0.04,0.0,-6.0,-6.0,-4.2,9.2416,16.9936,24.7456,37.9088,49.0,91.0,133.0,203.0,1.0,2.0,3.0,4.0,4.0,10.0,16.0,14.0,0.5625,1.14,1.7175,2.235,54.76,138.38,222.0,216.82,0.0,0.49,0.98,-0.31,0.0,1.0,2.0,-1.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,1.0,0.0,-0.02,-0.04,0.02,0.0,-3.9,-7.8,0.3,16.589,6.793877
15,54,bcs_sym_16_mc_14_L_16,bcs,16,metaliic,14,16,metallic,14,16,9.32369,8.23471,9.31655,20657.4,2446.03,2944.8,0.6903,0.831060948,0.6903,0.0,0.831061,0.0,14259.8,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,400.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,126.0,0.0,6.48,6.22,17.74,86.3494,135.201,169.5304,109.191,472.0,744.0,928.0,600.0,10.0,18.0,20.0,14.0,38.0,72.0,60.0,48.0,5.689,10.4258,11.3716,8.0542,11.8336,8.772,20.6056,8.772,64.0,48.0,112.0,48.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0.0,0.89,0.89,0.89,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-0.04,-0.04,-0.04,0.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85385,3.822421
16,59,bcs_sym_16_mc_14_L_20,bcs,16,metaliic,14,16,metallic,14,20,11.429,10.19271,11.42296,27863.3,2168.96,3142.08,0.7067,1.023766685,0.7067,0.0,1.02377,0.0,19691.0,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,408.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,125.0,0.0,6.48,6.22,17.74,131.7194,245.106,363.3304,389.314,620.0,1152.0,1600.0,1444.0,18.0,36.0,52.0,60.0,88.0,206.0,264.0,260.0,8.6082,18.634,25.4164,25.9884,11.8336,8.772,20.6056,13.158,64.0,48.0,112.0,72.0,1.0,1.0,2.0,1.5,1.0,3.0,3.5,4.0,0.5329,0.5621,1.095,0.84315,28.09,59.89,87.98,89.835,0.0,0.89,0.89,1.335,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-2.5,0.0,-0.04,-0.04,-0.06,0.0,-6.0,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.99666,2.910697
17,63,bcs_sym_16_mc_14_L_24,bcs,16,metaliic,14,16,metallic,14,24,13.36498,12.35779,13.23649,72945.7,1947.32,3333.02,0.7078,1.211467694,0.7078,0.0,1.21147,0.0,51631.0,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,416.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,124.0,0.0,6.48,6.22,17.74,177.0894,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7218,2.494165
18,65,bcs_sym_16_mc_14_L_26,bcs,16,metaliic,14,16,metallic,14,26,13.20248,12.36807,13.20248,70160.2,1942.05,3150.51,0.7313,1.186354891,0.7313,0.0,1.18635,0.0,51308.1,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,416.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,124.0,0.0,6.48,6.22,17.74,160.2822,307.1558,439.5072,465.2292,864.0,1664.0,2376.0,2496.0,18.0,38.0,52.0,52.0,90.0,206.0,252.0,228.0,10.189,21.7942,29.6084,29.3716,11.8336,8.772,20.6056,20.9152,64.0,48.0,112.0,112.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0.0,0.89,0.89,0.8,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-0.04,-0.04,-0.04,0.0,-6.0,-6.0,-4.2,9.2416,16.9936,24.7456,36.6928,49.0,91.0,133.0,196.0,1.0,2.0,3.0,4.0,4.0,10.0,16.0,16.0,0.5625,1.14,1.7175,2.25,54.76,138.38,222.0,232.36,0.0,0.49,0.98,0.09,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,0.0,0.0,-0.02,-0.04,0.0,0.0,-3.9,-7.8,-1.8,5.728634,3.012774
19,66,bcs_sym_16_mc_14_L_27,bcs,16,metaliic,14,16,metallic,14,27,12.62998,11.47584,12.53969,33276.2,1948.23,3578.61,0.7879,1.447254826,0.7879,0.0,1.44726,0.0,26218.3,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,400.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,126.0,0.0,6.48,6.22,17.74,99.3544,161.211,195.5404,135.201,544.0,888.0,1072.0,744.0,12.0,22.0,24.0,18.0,46.0,88.0,76.0,64.0,6.8748,12.7974,13.7432,10.4258,11.8336,8.772,20.6056,8.772,64.0,48.0,112.0,48.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0.0,0.89,0.89,0.89,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-0.04,-0.04,-0.04,0.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.547543,2.185946
20,80,bcs_sym_16_mc_14_L_3,bcs,16,metaliic,14,16,metallic,14,3,6.10284,5.33062,6.10284,11630.7,1659.09,1191.05,0.4168,0.299218929,0.4168,0.0,0.299218,0.0,4847.69,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,400.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,126.0,0.0,6.48,6.22,17.74,73.3444,109.191,143.5204,83.181,400.0,600.0,784.0,456.0,8.0,14.0,16.0,10.0,30.0,56.0,44.0,34.0,4.5032,8.0542,9.0,5.6826,11.8336,8.772,20.6056,8.772,64.0,48.0,112.0,48.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0.0,0.89,0.89,0.89,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-0.04,-0.04,-0.04,0.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.12403,7.418154
21,74,bcs_sym_16_mc_14_L_34,bcs,16,metaliic,14,16,metallic,14,34,14.43896,13.55022,14.43148,43251.3,1850.36,3963.63,0.7917,1.695884636,0.7917,0.0,1.69589,0.0,34242.0,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,400.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,126.0,0.0,6.48,6.22,17.74,144.7244,271.116,389.3404,393.241,692.0,1296.0,1744.0,1468.0,20.0,40.0,56.0,62.0,96.0,220.0,272.0,270.0,9.794,21.0056,27.788,27.2974,11.8336,8.772,20.6056,8.772,64.0,48.0,112.0,48.0,1.0,1.0,2.0,1.0,1.0,3.0,3.0,2.0,0.5329,0.5621,1.095,0.5621,28.09,59.89,87.98,59.89,0.0,0.89,0.89,0.89,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.0,-1.0,0.0,-0.04,-0.04,-0.04,0.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.594781,1.504427
22,77,bcs_sym_16_mc_14_L_37,bcs,16,metaliic,14,16,metallic,14,37,14.63362,12.93448,14.63362,43048.8,1773.78,3781.8,0.7979,1.701163247,0.7979,0.0,1.70116,0.0,34348.6,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,408.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,125.0,0.0,6.48,6.22,17.74,144.7244,271.116,389.3404,415.324,692.0,1296.0,1744.0,1588.0,20.0,40.0,56.0,64.0,96.0,222.0,280.0,274.0,9.794,21.0056,27.788,28.36,11.8336,8.772,20.6056,13.158,64.0,48.0,112.0,72.0,1.0,1.0,2.0,1.5,1.0,3.0,3.5,4.0,0.5329,0.5621,1.095,0.84315,28.09,59.89,87.98,89.835,0.0,0.89,0.89,1.335,0.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,-2.0,-1.5,-2.5,0.0,-0.04,-0.04,-0.06,0.0,-6.0,-6.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.029895,1.75553
23,82,bcs_sym_16_mc_14_L_41,bcs,16,metaliic,14,16,metallic,14,41,16.55601,15.32345,16.55218,54276.8,1611.59,3928.38,0.8065,1.965912803,0.8065,0.0,1.96591,0.0,43774.3,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,416.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,124.0,0.0,6.48,6.22,17.74,190.0944,381.021,583.1404,695.447,840.0,1704.0,2416.0,2432.0,28.0,58.0,88.0,110.0,146.0,356.0,484.0,486.0,12.7132,29.2138,41.8328,46.2942,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.826805,1.37332
24,84,bcs_sym_16_mc_14_L_43,bcs,16,metaliic,14,16,metallic,14,43,18.71353,16.293,18.48306,135753.0,1478.29,4122.14,0.8111,2.26171289,0.8111,0.0,2.26171,0.0,110109.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.074592,1.328878
25,86,bcs_sym_16_mc_14_L_45,bcs,16,metaliic,14,16,metallic,14,45,18.40912,16.48863,18.33414,129896.0,1454.16,3806.04,0.8294,2.170829124,0.8294,0.0,2.17083,0.0,107736.0,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,416.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,124.0,0.0,6.48,6.22,17.74,210.2536,419.1432,600.5056,651.1494,1132.0,2268.0,3244.0,3492.0,24.0,52.0,72.0,74.0,124.0,288.0,364.0,342.0,13.6248,29.85,41.0984,41.9274,11.8336,8.772,20.6056,20.9152,64.0,48.0,112.0,112.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,0.5329,0.5621,1.095,1.095,28.09,59.89,87.98,78.44,0.0,0.89,0.89,0.8,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-2.0,0.0,-0.04,-0.04,-0.04,0.0,-6.0,-6.0,-4.2,9.2416,16.9936,24.7456,36.28746667,49.0,91.0,133.0,193.6666667,1.0,2.0,3.0,4.0,4.0,10.0,16.0,16.66666667,0.5625,1.14,1.7175,2.255,54.76,138.38,222.0,237.54,0.0,0.49,0.98,0.223333333,0.0,1.0,2.0,0.333333333,0.0,0.0,0.0,0.0,0.0,-1.0,-2.0,-0.333333333,0.0,-0.02,-0.04,-0.006666667,0.0,-3.9,-7.8,-2.5,3.934331,1.707087
26,87,bcs_sym_16_mc_14_L_46,bcs,16,metaliic,14,16,metallic,14,46,19.76679,18.1521,19.76091,77306.4,1317.61,4385.96,0.855,2.846062946,0.855,0.0,2.84607,0.0,66097.0,0.0,505.7436,891.9232,4098.384,4722.432,11880.0,32128.0,66816.0,86208.0,60.0,152.0,420.0,696.0,620.0,2288.0,4572.0,6048.0,37.0302,130.0568,285.3876,435.0216,1.7689,36.6016,25.5626,98.287,1600.0,2560.0,7040.0,6880.0,1.0,8.0,10.0,22.0,64.0,176.0,336.0,416.0,2.3716,8.9936,14.1372,24.8556,0.0,-16.88,-5.92,-44.64,0.0,256.0,224.0,708.0,0.0,0.0,0.0,0.0,0.0,42.0,38.0,124.0,0.0,6.48,6.22,17.74,203.0994,407.031,609.1504,721.457,912.0,1848.0,2560.0,2576.0,30.0,62.0,92.0,114.0,154.0,372.0,500.0,500.0,13.899,31.5854,44.2044,48.6658,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.440264,0.897935
27,97,bcs_sym_16_mc_6_L_12,bcs,16,metaliic,6,16,metallic,6,12,4.80382,2.39025,4.59674,8196.34,0.0,0.0,0.0232,0.019990522,0.0,0.0232,0.0,0.0199905,0.0,190.155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.73337,21.71334
